 0.00, 0.85
 0.01,-0.15
 0.01, 0.17
 0.02,-2.30
 0.02, 0.59
 0.03,-1.59
 0.03,-1.50
 0.04,-0.36
 0.04, 1.71
 0.05,-1.64
 0.05,-0.68
 0.06,-0.11
 0.06,-1.01
 0.07, 0.68
 0.07,-0.98
 0.08, 1.44
 0.08, 0.11
 0.09,-0.28
 0.09, 0.26
 0.10,-0.14
 0.10,-0.38
 0.11,-0.50
 0.11, 1.31
 0.12, 1.05
 0.12,-0.30
 0.13,-1.10
 0.13, 0.68
 0.14,-0.49
 0.14,-0.66
 0.15,-0.78
 0.15, 1.02
 0.16, 0.67
 0.16, 0.91
 0.17, 0.98
 0.17, 0.28
 0.18,-0.32
 0.18,-0.81
 0.19, 0.07
 0.19,-0.11
 0.20,-0.96
 0.20, 0.65
 0.21, 2.36
 0.21, 0.41
 0.22,-0.70
 0.22,-2.17
 0.23,-1.17
 0.23, 0.37
 0.24, 0.04
 0.24, 0.90
 0.25,-0.89
 0.25, 1.58
 0.26,-0.74
 0.26, 0.21
 0.27,-0.25
 0.27,-1.24
 0.28, 0.71
 0.28,-0.39
 0.29, 1.25
 0.29,-1.07
 0.30, 1.47
 0.30, 0.83
 0.31, 3.16
 0.31,-1.55
 0.32, 0.82
 0.32, 0.30
 0.33, 1.26
 0.33,-0.13
 0.34,-1.25
 0.34,-1.62
 0.35, 1.52
 0.35,-0.79
 0.36, 2.04
 0.36, 1.03
 0.37, 0.15
 0.37,-1.06
 0.38,-1.59
 0.38,-0.49
 0.39,-0.75
 0.39,-0.65
 0.40, 0.35
 0.40,-2.34
 0.41, 0.55
 0.41,-0.19
 0.42, 0.41
 0.42, 0.76
 0.43,-2.27
 0.43, 0.28
 0.44, 1.86
 0.44, 1.02
 0.45,-1.55
 0.45, 0.26
 0.46, 2.15
 0.46,-0.99
 0.47, 0.19
 0.47,-0.20
 0.48,-0.62
 0.48,-0.80
 0.49,-0.69
 0.49,-0.71
 0.50,-0.72
 0.50,-0.62
 0.51,-0.45
 0.51, 0.47
 0.52,-0.79
 0.52,-0.76
 0.53,-0.90
 0.53, 1.54
 0.54,-0.37
 0.54, 0.75
 0.55,-0.99
 0.55,-0.09
 0.56, 0.22
 0.56,-1.34
 0.57, 0.37
 0.57,-1.04
 0.58, 0.44
 0.58,-0.46
 0.59,-0.90
 0.59,-1.27
 0.60, 1.73
 0.60, 0.09
 0.61, 0.50
 0.61, 0.69
 0.62,-0.77
 0.62, 0.49
 0.63, 1.85
 0.63,-2.04
 0.64, 0.28
 0.64, 0.85
 0.65,-0.37
 0.65, 0.57
 0.66, 0.33
 0.66, 0.77
 0.67, 1.35
 0.67,-0.87
 0.68,-1.79
 0.68,-0.46
 0.69, 0.71
 0.69,-0.41
 0.70, 0.05
 0.70, 1.18
 0.71,-0.70
 0.71, 2.19
 0.72, 0.97
 0.72, 0.40
 0.73,-1.74
 0.73, 0.48
 0.74,-0.16
 0.74,-0.95
 0.75, 0.23
 0.75,-0.33
 0.76, 0.64
 0.76,-1.36
 0.77,-0.13
 0.77, 0.33
 0.78,-1.45
 0.78,-1.40
 0.79, 1.02
 0.79,-0.98
 0.80, 0.25
 0.80, 0.92
 0.81, 0.31
 0.82,-0.50
 0.82,-0.68
 0.83, 1.60
 0.83, 1.31
 0.84, 0.03
 0.84, 0.82
 0.85, 0.49
 0.85, 0.26
 0.86, 0.38
 0.86,-0.11
 0.87, 0.04
 0.87, 1.96
