0.12905,0.77984
0.42056,0.51568
0.82384,0.39041
0.27405,0.39333
0.9346,0.78724
0.19796,0.75625
0.28289,0.11584
0.60164,0.11963
0.79394,0.29084
0.48521,0.12459
0.40385,0.89847
0.68136,0.31186
0.41241,0.66903
0.72071,0.26527
0.82079,0.47161
0.083431,0.97136
0.40593,0.71036
0.057989,0.97388
0.24161,0.76729
0.021387,0.4265
0.14922,0.50491
0.67536,0.047922
0.26362,0.14981
0.97617,0.81429
0.37622,0.78981
0.69077,0.82517
0.3946,0.27223
0.28178,0.80937
0.25337,0.47982
0.48317,0.27175
0.58235,0.96662
0.87032,0.62236
0.93629,0.27277
0.22791,0.753
0.91983,0.7102
0.44886,0.51376
0.90051,0.73797
0.30807,0.41584
0.99723,0.088278
0.17945,0.88772
0.37759,0.55468
0.30025,0.80664
0.86521,0.34093
0.42956,0.022122
0.30093,0.40986
0.72686,0.95056
0.41277,0.76298
0.026559,0.7779
0.55893,0.19564
0.012811,0.069699
0.76957,0.73915
0.10202,0.65297
0.43677,0.075036
0.24479,0.25648
0.75948,0.56424
0.22793,0.49817
0.38568,0.4992
0.74717,0.94276
0.018346,0.74878
0.90954,0.98879
0.4452,0.5781
0.40173,0.17023
0.1258,0.33142
0.90337,0.38061
0.73723,0.37103
0.2605,0.35115
0.55227,0.99749
0.9649,0.28475
0.56618,0.98304
0.81669,0.67166
0.90803,0.34803
0.87502,0.97941
0.9115,0.034115
0.42757,0.87561
0.24123,0.68014
0.96099,0.59597
0.54003,0.16218
0.1563,0.46346
0.36125,0.56095
0.44276,0.83921
0.56706,0.70612
0.70305,0.32976
0.3972,0.14106
0.27956,0.33193
0.82381,0.68789
0.30381,0.27696
0.24461,0.22315
0.31908,0.4524
0.33879,0.26278
0.010634,0.97505
0.081917,0.97607
0.51589,0.15847
0.79069,0.4095
0.37735,0.71586
0.7978,0.10978
0.29981,0.93293
0.19559,0.10373
0.62811,0.93968
0.12707,0.23645
0.55872,0.089389
