0.0075,0.5377
0.0125,1.8339
0.0175,-2.2588
0.0226,0.8622
0.0276,0.3188
0.0326,-1.3077
0.0376,-0.4336
0.0427,0.3426
0.0477,3.5784
0.0527,2.7694
0.0577,-1.3499
0.0628,3.0349
0.0678,0.7254
0.0728,-0.0631
0.0778,0.7147
0.0829,-0.2050
0.0879,-0.1241
0.0929,1.4897
0.0979,1.4090
0.1030,1.4172
0.1080,0.6715
0.1130,-1.2075
0.1180,0.7172
0.1231,1.6302
0.1281,0.4889
0.1331,1.0347
0.1381,0.7269
0.1432,-0.3034
0.1482,0.2939
0.1532,-0.7873
0.1582,0.8884
0.1633,-1.1471
0.1683,-1.0689
0.1733,-0.8095
0.1783,-2.9443
0.1834,1.4384
0.1884,0.3252
0.1934,-0.7549
0.1984,1.3703
0.2035,-1.7115
0.2085,-0.1022
0.2135,-0.2414
0.2185,0.3192
0.2236,0.3129
0.2286,-0.8649
0.2336,-0.0301
0.2386,-0.1649
0.2437,0.6277
0.2487,1.0933
0.2537,1.1093
0.2587,-0.8637
0.2638,0.0774
0.2688,-1.2141
0.2738,-1.1135
0.2788,-0.0068
0.2839,1.5326
0.2889,-0.7697
0.2939,0.3714
0.2989,-0.2256
0.3040,1.1174
0.3090,-1.0891
0.3140,0.0326
0.3190,0.5525
0.3241,1.1006
0.3291,1.5442
0.3341,0.0859
0.3391,-1.4916
0.3442,-0.7423
0.3492,-1.0616
0.3542,2.3505
0.3592,-0.6156
0.3643,0.7481
0.3693,-0.1924
0.3743,0.8886
0.3793,-0.7648
0.3844,-1.4023
0.3894,-1.4224
0.3944,0.4882
0.3994,-0.1774
0.4045,-0.1961
0.4095,1.4193
0.4145,0.2916
0.4195,0.1978
0.4246,1.5877
0.4296,-0.8045
0.4346,0.6966
0.4396,0.8351
0.4447,-0.2437
0.4497,0.2157
0.4547,-1.1658
0.4597,-1.1480
0.4648,0.1049
0.4698,0.7223
0.4748,2.5855
0.4799,-0.6669
0.4849,0.1873
0.4899,-0.0825
0.4949,-1.9330
0.5000,-0.4390
0.5050,-1.7947
0.5100,0.8404
0.5150,-0.8880
0.5201,0.1001
0.5251,-0.5445
0.5301,0.3035
0.5351,-0.6003
0.5402,0.4900
0.5452,0.7394
0.5502,1.7119
0.5552,-0.1941
0.5603,-2.1384
0.5653,-0.8396
0.5703,1.3546
0.5753,-1.0722
0.5804,0.9610
0.5854,0.1240
0.5904,1.4367
0.5954,-1.9609
0.6005,-0.1977
0.6055,-1.2078
0.6105,2.9080
0.6155,0.8252
0.6206,1.3790
0.6256,-1.0582
0.6306,-0.4686
0.6356,-0.2725
0.6407,1.0984
0.6457,-0.2779
0.6507,0.7015
0.6557,-2.0518
0.6608,-0.3538
0.6658,-0.8236
0.6708,-1.5771
0.6758,0.5080
0.6809,0.2820
0.6859,0.0335
0.6909,-1.3337
0.6959,1.1275
0.7010,0.3502
0.7060,-0.2991
0.7110,0.0229
0.7160,-0.2620
0.7211,-1.7502
0.7261,-0.2857
0.7311,-0.8314
0.7361,-0.9792
0.7412,-1.1564
0.7462,-0.5336
0.7512,-2.0026
0.7562,0.9642
0.7613,0.5201
0.7663,-0.0200
0.7713,-0.0348
0.7763,-0.7982
0.7814,1.0187
0.7864,-0.1332
0.7914,-0.7145
0.7964,1.3514
0.8015,-0.2248
0.8065,-0.5890
0.8115,-0.2938
0.8165,-0.8479
0.8216,-1.1201
0.8266,2.5260
0.8316,1.6555
0.8366,0.3075
0.8417,-1.2571
0.8467,-0.8655
0.8517,-0.1765
0.8567,0.7914
0.8618,-1.3320
0.8668,-2.3299
0.8718,-1.4491
0.8768,0.3335
0.8819,0.3914
