 0.00, 0.01
 0.01, 0.02
 0.02, 0.03
 0.03, 0.04
 0.04, 0.05
 0.05, 0.06
 0.06, 0.07
 0.07, 0.08
 0.08, 0.09
 0.09, 0.10
 0.10, 0.11
 0.11, 0.12
 0.12, 0.13
 0.13, 0.14
 0.14, 0.15
 0.15, 0.16
 0.16, 0.17
 0.17, 0.18
 0.18, 0.19
 0.19, 0.20
 0.20, 0.21
 0.21, 0.22
 0.22, 0.23
 0.23, 0.24
 0.24, 0.25
 0.25, 0.26
 0.26, 0.27
 0.27, 0.28
 0.28, 0.29
 0.29, 0.30
 0.30, 0.31
 0.31, 0.32
 0.32, 0.33
 0.33, 0.34
 0.34, 0.35
 0.35, 0.36
 0.36, 0.37
 0.37, 0.38
 0.38, 0.39
 0.39, 0.40
 0.40, 0.41
 0.41, 0.42
 0.42, 0.43
 0.43, 0.44
 0.44, 0.45
 0.45, 0.46
 0.46, 0.47
 0.47, 0.48
 0.48, 0.49
 0.49, 0.50
 0.50, 0.51
 0.51, 0.52
 0.52, 0.53
 0.53, 0.54
 0.54, 0.55
 0.55, 0.56
 0.56, 0.57
 0.57, 0.58
 0.58, 0.59
 0.59, 0.60
 0.60, 0.61
 0.61, 0.62
 0.62, 0.63
 0.63, 0.64
 0.64, 0.65
 0.65, 0.66
 0.66, 0.67
 0.67, 0.68
 0.68, 0.69
 0.69, 0.70
 0.70, 0.71
 0.72, 0.72
 0.73, 0.73
 0.74, 0.74
 0.75, 0.75
 0.76, 0.76
 0.77, 0.77
 0.78, 0.78
 0.79, 0.79
 0.80, 0.80
 0.81, 0.81
 0.82, 0.82
 0.83, 0.83
 0.84, 0.84
 0.85, 0.85
 0.86, 0.86
 0.87, 0.87
 0.88, 0.88
 0.89, 0.89
 0.90, 0.90
 0.91, 0.91
 0.92, 0.92
 0.93, 0.93
 0.94, 0.94
 0.95, 0.95
 0.96, 0.96
 0.97, 0.97
 0.98, 0.98
 0.99, 0.99
 1.00, 1.00
-1.43,-0.23
-0.48,-0.60
-2.72, 2.33
-0.16, 0.88
-0.89, 0.66
 0.66,-0.50
 0.29,-0.72
 1.95, 0.06
-0.14,-2.30
 0.64, 0.88
 1.65, 0.37
 1.55, 2.43
 0.44, 1.37
-2.34, 0.38
 1.58, 1.12
 1.80,-0.00
 0.09, 2.26
-0.77,-0.74
-0.87, 1.24
 1.07, 1.65
-0.25,-1.02
-0.29,-1.08
-1.66,-0.19
-2.14,-0.11
 2.48,-0.50
-1.18,-0.04
 1.52,-0.99
 0.53,-1.39
-1.08,-0.25
 0.05,-2.97
 0.48, 0.03
 0.70,-2.37
 0.70, 1.36
 0.49,-0.48
 2.07, 0.61
-0.46,-1.22
 2.23, 2.02
 1.68,-0.44
-1.47, 0.05
 1.26, 0.53
-0.58, 0.27
-0.96,-0.83
 0.38, 1.73
 0.63,-0.27
 0.54, 0.85
 1.49, 0.62
 1.01, 2.09
 1.50,-0.04
-0.52, 0.24
-0.30, 0.77
 0.37,-0.02
-0.89, 0.03
-0.72,-0.21
 1.59, 1.27
-0.28, 0.64
-0.52, 1.27
 0.53, 1.23
 0.89,-1.75
 1.40,-1.12
-0.97, 0.56
 0.20,-0.93
 2.25, 1.04
 1.60,-0.63
-2.20, 0.24
-0.20,-1.34
-1.68, 0.92
-0.55,-0.30
-1.70,-0.39
 0.08, 2.15
-1.16, 0.38
 0.44, 0.48
-1.33,-0.72
-1.28, 0.26
 0.32,-0.45
 2.84,-0.16
 0.28,-0.77
-1.44, 0.48
-0.32,-0.83
 0.37, 1.05
